height,width,time,type,scrollX,scrollY
810,1535,688.3,mousemove,0,0
810,1535,738.3,mouseout,0,0
810,1535,738.3,mouseover,0,0
810,1535,738.3,mousemove,0,0
810,1535,1011.3,mousemove,0,0
810,1535,1024.3,mousemove,0,0
810,1535,1036.3,mousemove,0,0
810,1535,1048.3,mousemove,0,0
810,1535,1061.3,mousemove,0,0
810,1535,1073.3,mousemove,0,0
810,1535,1086.3,mouseout,0,0
810,1535,1086.3,mouseover,0,0
810,1535,1086.3,mousemove,0,0
810,1535,1098.3,mousemove,0,0
810,1535,1111.3,mousemove,0,0
810,1535,1123.3,mousemove,0,0
810,1535,1136.3,mousemove,0,0
810,1535,1148.3,mousemove,0,0
810,1535,1161.3,mousemove,0,0
810,1535,1173.3,mousemove,0,0
810,1535,1404.71,scroll,0,3
810,1535,1415.625,scroll,0,8
810,1535,1432.38,scroll,0,19
810,1535,1449.24,scroll,0,37
810,1535,1465.96,scroll,0,68
810,1535,1483.665,scroll,0,120
810,1535,1499.425,scroll,0,196
810,1535,1516.3,scroll,0,285
810,1535,1533.46,scroll,0,380
810,1535,1549.39,scroll,0,474
810,1535,1565.76,scroll,0,558
810,1535,1582.855,scroll,0,629
810,1535,1632.38,scroll,0,714
810,1535,1649.25,scroll,0,715
810,1535,1749.35,mouseout,0,715
810,1535,1749.35,mouseover,0,715
810,1535,1749.35,mousemove,0,715
810,1535,1799.765,scroll,0,717
810,1535,1815.8,scroll,0,724
810,1535,1832.955,scroll,0,740
810,1535,1849.42,scroll,0,775
810,1535,1866.875,scroll,0,840
810,1535,1883.14,scroll,0,931
810,1535,1900.2,scroll,0,1045
810,1535,1916.405,scroll,0,1171
810,1535,1933.06,scroll,0,1288
810,1535,1950.085,scroll,0,1389
810,1535,1966.255,scroll,0,1468
810,1535,1982.815,scroll,0,1516
810,1535,1999.82,scroll,0,1536
810,1535,2016.395,scroll,0,1540
810,1535,2116.545,mouseout,0,1540
810,1535,2116.545,mouseover,0,1540
810,1535,2116.545,mousemove,0,1540
810,1535,2183.935,scroll,0,1543
810,1535,2199.73,scroll,0,1558
810,1535,2217.62,scroll,0,1586
810,1535,2233.61,scroll,0,1637
810,1535,2250.685,scroll,0,1722
810,1535,2266.53,scroll,0,1842
810,1535,2283.23,scroll,0,1971
810,1535,2300.415,scroll,0,2092
810,1535,2317.055,scroll,0,2197
810,1535,2333.915,scroll,0,2284
810,1535,2350.465,scroll,0,2348
810,1535,2367.395,scroll,0,2380
810,1535,2384.22,scroll,0,2389
810,1535,2400.965,scroll,0,2390
810,1535,2502.24,mouseout,0,2390
810,1535,2502.24,mouseover,0,2390
810,1535,2502.24,mousemove,0,2390
810,1535,2567.245,scroll,0,2393
810,1535,2583.95,scroll,0,2402
810,1535,2600.775,scroll,0,2423
810,1535,2616.97,scroll,0,2465
810,1535,2634.035,scroll,0,2531
810,1535,2651.275,scroll,0,2611
810,1535,2667.095,scroll,0,2697
810,1535,2684.38,scroll,0,2786
810,1535,2701.49,scroll,0,2869
810,1535,2717.62,scroll,0,2940
810,1535,2734.205,scroll,0,2996
810,1535,2750.76,scroll,0,3034
810,1535,2767.59,scroll,0,3054
810,1535,2784.59,scroll,0,3062
810,1535,2801.635,scroll,0,3064
810,1535,2902.46,mouseout,0,3064
810,1535,2902.46,mouseover,0,3064
810,1535,2902.46,mousemove,0,3064
810,1535,3017.835,scroll,0,3070
810,1535,3035.49,scroll,0,3095
810,1535,3051.55,scroll,0,3150
810,1535,3068.375,scroll,0,3236
810,1535,3084.715,scroll,0,3345
810,1535,3101.075,scroll,0,3469
810,1535,3118.78,scroll,0,3589
810,1535,3135.05,scroll,0,3680
810,1535,3152.515,scroll,0,3740
810,1535,3218.53,scroll,0,3717
810,1535,3235.235,scroll,0,3657
810,1535,3251.22,scroll,0,3594
810,1535,3285.075,scroll,0,3502
810,1535,3301.81,scroll,0,3481
810,1535,3318.695,scroll,0,3478
810,1535,3418.84,mousemove,0,3478
810,1535,3468.475,scroll,0,3479
810,1535,3486.34,scroll,0,3483
810,1535,3501.97,scroll,0,3494
810,1535,3519.255,scroll,0,3511
810,1535,3535.23,scroll,0,3535
810,1535,3552.295,scroll,0,3567
810,1535,3569.35,scroll,0,3604
810,1535,3585.3,scroll,0,3643
810,1535,3602.155,scroll,0,3679
810,1535,3619.365,scroll,0,3708
810,1535,3635.9,scroll,0,3727
810,1535,3652.7,scroll,0,3737
810,1535,3668.635,scroll,0,3740
810,1535,3768.78,mousemove,0,3740
810,1535,4235.87,scroll,0,3737
810,1535,4252.54,scroll,0,3728
810,1535,4287.005,scroll,0,3623
810,1535,4303.875,scroll,0,3504
810,1535,4320.035,scroll,0,3361
810,1535,4336.335,scroll,0,3210
810,1535,4353.275,scroll,0,3070
810,1535,4370.045,scroll,0,2945
810,1535,4386.91,scroll,0,2838
810,1535,4404.09,scroll,0,2750
810,1535,4420.105,scroll,0,2678
810,1535,4436.445,scroll,0,2617
810,1535,4453.87,scroll,0,2566
810,1535,4470.705,scroll,0,2523
810,1535,4487.02,scroll,0,2485
810,1535,4503.475,scroll,0,2451
810,1535,4520.705,scroll,0,2420
810,1535,4536.73,scroll,0,2392
810,1535,4553.495,scroll,0,2366
810,1535,4570.99,scroll,0,2340
810,1535,4587.595,scroll,0,2316
810,1535,4603.545,scroll,0,2292
810,1535,4620.965,scroll,0,2269
810,1535,4637.455,scroll,0,2247
810,1535,4653.495,scroll,0,2224
810,1535,4687.17,scroll,0,2138
810,1535,4703.88,scroll,0,2038
810,1535,4720.66,scroll,0,1896
810,1535,4737.355,scroll,0,1742
810,1535,4753.58,scroll,0,1595
810,1535,4771.225,scroll,0,1464
810,1535,4787.135,scroll,0,1354
810,1535,4804.34,scroll,0,1265
810,1535,4821.12,scroll,0,1193
810,1535,4837.965,scroll,0,1138
810,1535,4854.545,scroll,0,1095
810,1535,4871.165,scroll,0,1059
810,1535,4887.275,scroll,0,1029
810,1535,4904.15,scroll,0,1003
810,1535,4920.975,scroll,0,980
810,1535,4937.765,scroll,0,958
810,1535,4954.205,scroll,0,936
810,1535,4970.97,scroll,0,916
810,1535,4987.975,scroll,0,895
810,1535,5003.99,scroll,0,874
810,1535,5020.825,scroll,0,851
810,1535,5038.155,scroll,0,828
810,1535,5054.82,scroll,0,804
810,1535,5070.955,scroll,0,780
810,1535,5088.23,scroll,0,756
810,1535,5105.08,scroll,0,733
810,1535,5121.645,scroll,0,712
810,1535,5137.605,scroll,0,692
810,1535,5154.76,scroll,0,667
810,1535,5172,scroll,0,635
810,1535,5188.08,scroll,0,584
810,1535,5204.88,scroll,0,503
810,1535,5233.93,scroll,0,387
810,1535,5271.755,scroll,0,53
810,1535,5287.69,scroll,0,10
810,1535,5305.07,scroll,0,0
810,1535,5406.095,mouseout,0,0
810,1535,5406.095,mouseover,0,0
810,1535,5406.095,mousemove,0,0
810,1535,6021.725,scroll,0,2
810,1535,6039.29,scroll,0,10
810,1535,6056.525,scroll,0,30
810,1535,6072.52,scroll,0,76
810,1535,6089.445,scroll,0,155
810,1535,6106.78,scroll,0,270
810,1535,6123.045,scroll,0,408
810,1535,6139.72,scroll,0,542
810,1535,6156.185,scroll,0,652
810,1535,6156.3,mouseout,0,652
810,1535,6156.3,mouseover,0,652
810,1535,6156.3,mousemove,0,652
810,1535,6173.075,scroll,0,733
810,1535,6189.535,scroll,0,786
810,1535,6206.02,scroll,0,817
810,1535,6223.345,scroll,0,833
810,1535,6239.725,scroll,0,846
810,1535,6256.26,scroll,0,857
810,1535,6272.66,scroll,0,867
810,1535,6289.64,scroll,0,877
810,1535,6306.515,scroll,0,886
810,1535,6323.13,scroll,0,895
810,1535,6340.5,scroll,0,905
810,1535,6356.24,scroll,0,915
810,1535,6373.25,scroll,0,924
810,1535,6390.23,scroll,0,935
810,1535,6406.635,scroll,0,945
810,1535,6423.05,scroll,0,956
810,1535,6440.165,scroll,0,967
810,1535,6456.865,scroll,0,979
810,1535,6473.565,scroll,0,990
810,1535,6489.905,scroll,0,1005
810,1535,6506.73,scroll,0,1027
810,1535,6523.075,scroll,0,1070
810,1535,6539.92,scroll,0,1154
810,1535,6557.365,scroll,0,1281
810,1535,6573.56,scroll,0,1431
810,1535,6590.03,scroll,0,1583
810,1535,6590.3,mouseout,0,1583
810,1535,6590.3,mouseover,0,1583
810,1535,6590.3,mousemove,0,1583
810,1535,6602.3,mousemove,0,1583
810,1535,6607.38,scroll,0,1721
810,1535,6623.81,scroll,0,1841
810,1535,6641.295,scroll,0,1943
810,1535,6657.685,scroll,0,2027
810,1535,6674.105,scroll,0,2096
810,1535,6691.06,scroll,0,2151
810,1535,6706.69,scroll,0,2195
810,1535,6723.405,scroll,0,2232
810,1535,6740.765,scroll,0,2265
810,1535,6757.49,scroll,0,2294
810,1535,6774.045,scroll,0,2321
810,1535,6790.42,scroll,0,2346
810,1535,6806.975,scroll,0,2371
810,1535,6823.775,scroll,0,2394
810,1535,6840.765,scroll,0,2417
