height,width,time,type,scrollX,scrollY
810,1535,3704.06,scroll,0,571
810,1535,3716.225,scroll,0,618
810,1535,3742.12,scroll,0,641
810,1535,3753.265,scroll,0,653
810,1535,3766.67,scroll,0,682
810,1535,3790.75,scroll,0,694
810,1535,3803.035,scroll,0,700
810,1535,3816.19,scroll,0,705
810,1535,4337.755,scroll,0,717
810,1535,4351.2,scroll,0,735
810,1535,4375.135,scroll,0,740
810,1535,4387.42,scroll,0,746
810,1535,4400.26,scroll,0,758
810,1535,4424.915,scroll,0,764
810,1535,4437.825,scroll,0,770
810,1535,4451.605,scroll,0,781
810,1535,4474.56,scroll,0,787
810,1535,4499.4,scroll,0,799
810,1535,4524.27,scroll,0,805
810,1535,4561.665,scroll,0,811
810,1535,4996.78,scroll,0,846
810,1535,5008.335,scroll,0,881
810,1535,5020.55,scroll,0,939
810,1535,5034.3,scroll,0,1108
810,1535,5058.405,scroll,0,1201
810,1535,5070.9,scroll,0,1324
810,1535,5084.725,scroll,0,1546
810,1535,5109.16,scroll,0,1657
810,1535,5120.61,scroll,0,1756
810,1535,5135.235,scroll,0,1925
810,1535,5158.15,scroll,0,1983
810,1535,5170.345,scroll,0,2036
810,1535,5185.27,scroll,0,2112
810,1535,5222.405,scroll,0,2158
810,1535,5235.92,scroll,0,2176
810,1535,5245.275,scroll,0,2187
810,1535,5257.74,scroll,0,2205
810,1535,5270.475,scroll,0,2222
810,1535,5284.685,scroll,0,2263
810,1535,5307.525,scroll,0,2281
810,1535,5320.885,scroll,0,2322
810,1535,5344.86,scroll,0,2339
810,1535,5357.315,scroll,0,2357
810,1535,5369.465,scroll,0,2392
810,1535,5394.815,scroll,0,2409
810,1535,5407.19,scroll,0,2421
810,1535,5419.405,scroll,0,2433
810,1535,5444.48,scroll,0,2438
810,1535,5469.315,scroll,0,2456
810,1535,5493.16,scroll,0,2462
810,1535,5505.345,scroll,0,2473
810,1535,5518.92,scroll,0,2503
810,1535,5543.215,scroll,0,2520
810,1535,5555.685,scroll,0,2532
810,1535,5568.255,scroll,0,2561
810,1535,5592.905,scroll,0,2573
810,1535,5605.265,scroll,0,2590
810,1535,5618.105,scroll,0,2625
810,1535,5642.705,scroll,0,2648
810,1535,5654.955,scroll,0,2666
810,1535,5669.285,scroll,0,2713
810,1535,5692.35,scroll,0,2730
810,1535,5705.245,scroll,0,2753
810,1535,5719.725,scroll,0,2806
810,1535,5742.63,scroll,0,2835
810,1535,5754.88,scroll,0,2853
810,1535,5768.195,scroll,0,2882
810,1535,5804.745,scroll,0,2888
810,1535,5817.675,scroll,0,2905
810,1535,5842.345,scroll,0,2917
810,1535,5854.695,scroll,0,2940
810,1535,5868.38,scroll,0,2969
810,1535,5892.045,scroll,0,2987
810,1535,5904.47,scroll,0,3010
810,1535,5929.42,scroll,0,3022
810,1535,5940.885,scroll,0,3034
810,1535,5953.16,scroll,0,3057
810,1535,5978.155,scroll,0,3069
810,1535,5990.525,scroll,0,3080
810,1535,6002.89,scroll,0,3104
810,1535,6027.93,scroll,0,3109
810,1535,6041.265,scroll,0,3115
810,1535,6476.255,scroll,0,3121
810,1535,6488.31,scroll,0,3127
810,1535,6502.315,scroll,0,3139
810,1535,6525.475,scroll,0,3144
