height,width,time,type,scrollX,scrollY
810,1535,1002.82,mouseover,0,0
810,1535,1002.82,mousemove,0,0
810,1535,1014.82,mousemove,0,0
810,1535,1027.82,mouseout,0,0
810,1535,1027.82,mouseover,0,0
810,1535,1027.82,mousemove,0,0
810,1535,1039.82,mouseout,0,0
810,1535,1039.82,mouseover,0,0
810,1535,1039.82,mousemove,0,0
810,1535,1051.82,mouseout,0,0
810,1535,1051.82,mouseover,0,0
810,1535,1051.82,mousemove,0,0
810,1535,1064.82,mousemove,0,0
810,1535,1076.82,mousemove,0,0
810,1535,1089.82,mousemove,0,0
810,1535,1102.82,mousemove,0,0
810,1535,1114.82,mousemove,0,0
810,1535,1126.82,mousemove,0,0
810,1535,1137.82,mousemove,0,0
810,1535,1150.82,mouseout,0,0
810,1535,1150.82,mouseover,0,0
810,1535,1150.82,mousemove,0,0
810,1535,1424.82,mousemove,0,0
810,1535,1436.82,mousemove,0,0
810,1535,1449.82,mousemove,0,0
810,1535,1461.82,mousemove,0,0
810,1535,1474.82,mousemove,0,0
810,1535,1486.82,mousemove,0,0
810,1535,1499.82,mousemove,0,0
810,1535,1511.82,mousemove,0,0
810,1535,1524.82,mousemove,0,0
810,1535,1536.82,mouseout,0,0
810,1535,1536.82,mouseover,0,0
810,1535,1536.82,mousemove,0,0
810,1535,1549.82,mousemove,0,0
810,1535,1561.82,mousemove,0,0
810,1535,1573.82,mousemove,0,0
810,1535,1585.82,mousemove,0,0
810,1535,1598.82,mousemove,0,0
810,1535,1611.82,mousemove,0,0
810,1535,1648.82,mousemove,0,0
810,1535,1723.82,mousemove,0,0
810,1535,1735.82,mousemove,0,0
810,1535,1747.82,mousemove,0,0
810,1535,1759.82,mousemove,0,0
810,1535,1772.82,mousemove,0,0
810,1535,1785.82,mousemove,0,0
810,1535,1797.82,mousemove,0,0
810,1535,1809.82,mousemove,0,0
810,1535,1822.82,mouseout,0,0
810,1535,1822.82,mouseover,0,0
810,1535,1822.82,mousemove,0,0
810,1535,1835.82,mouseout,0,0
810,1535,1835.82,mouseover,0,0
810,1535,1835.82,mousemove,0,0
810,1535,1847.82,mouseout,0,0
810,1535,1847.82,mouseover,0,0
810,1535,1847.82,mousemove,0,0
810,1535,1860.82,mouseout,0,0
810,1535,1860.82,mouseover,0,0
810,1535,1860.82,mousemove,0,0
810,1535,1872.82,mousemove,0,0
810,1535,1883.82,mousemove,0,0
810,1535,1896.82,mousemove,0,0
810,1535,3041.82,mouseout,0,0
810,1535,3041.82,mouseover,0,0
810,1535,3041.82,mousemove,0,0
810,1535,3077.82,mousemove,0,0
810,1535,3089.82,mousemove,0,0
810,1535,3103.82,mousemove,0,0
810,1535,3114.82,mousemove,0,0
810,1535,3127.82,mouseout,0,0
810,1535,3127.82,mouseover,0,0
810,1535,3127.82,mousemove,0,0
810,1535,3139.82,mousemove,0,0
810,1535,3152.82,mousemove,0,0
810,1535,3164.82,mouseout,0,0
810,1535,3164.82,mouseover,0,0
810,1535,3164.82,mousemove,0,0
810,1535,3177.82,mousemove,0,0
810,1535,3189.82,mousemove,0,0
810,1535,3202.82,mousemove,0,0
810,1535,3214.82,mousemove,0,0
810,1535,3226.82,mouseout,0,0
810,1535,3226.82,mouseover,0,0
810,1535,3226.82,mousemove,0,0
810,1535,3239.82,mousemove,0,0
810,1535,3252.82,mousemove,0,0
810,1535,3264.82,mousemove,0,0
810,1535,3276.82,mousemove,0,0
810,1535,3289.82,mousemove,0,0
810,1535,3301.82,mousemove,0,0
810,1535,3500.82,mousemove,0,0
810,1535,3512.82,mousemove,0,0
810,1535,3525.82,mousemove,0,0
810,1535,3537.82,mousemove,0,0
810,1535,3550.82,mousemove,0,0
810,1535,3563.82,mousemove,0,0
810,1535,3576.82,mousemove,0,0
810,1535,3588.82,mousemove,0,0
810,1535,3599.82,mousemove,0,0
810,1535,3612.82,mousemove,0,0
810,1535,3624.82,mousemove,0,0
810,1535,3637.82,mousemove,0,0
810,1535,3650.82,mousemove,0,0
810,1535,3662.82,mousemove,0,0
810,1535,3675.82,mousemove,0,0
810,1535,3686.82,mousemove,0,0
810,1535,3699.82,mousemove,0,0
810,1535,3711.82,mousemove,0,0
810,1535,3724.82,mousemove,0,0
810,1535,3736.82,mousemove,0,0
810,1535,3749.82,mousemove,0,0
810,1535,3761.82,mousemove,0,0
810,1535,3773.82,mousemove,0,0
810,1535,3786.82,mousemove,0,0
810,1535,3798.82,mousemove,0,0
810,1535,3811.82,mousemove,0,0
810,1535,3823.82,mousemove,0,0
810,1535,3836.82,mousemove,0,0
810,1535,3848.82,mousemove,0,0
810,1535,3861.82,mousemove,0,0
810,1535,3985.82,mousemove,0,0
810,1535,3997.82,mousemove,0,0
810,1535,3999.82,mousedown,0,0
810,1535,4011.59,scroll,0,75
810,1535,4024.585,scroll,0,320
810,1535,4050.585,scroll,0,460
810,1535,4061.69,scroll,0,624
810,1535,4074.74,scroll,0,1032
810,1535,4098.64,scroll,0,1277
810,1535,4111.055,scroll,0,1534
810,1535,4123.78,scroll,0,2094
810,1535,4148.32,scroll,0,2363
810,1535,4161.405,scroll,0,2631
810,1535,4175.24,scroll,0,3179
810,1535,4198.19,scroll,0,3471
810,1535,4211.25,scroll,0,3740
810,1535,4705.82,mouseup,0,3740
810,1535,4893.82,mousemove,0,3740
810,1535,4905.82,mouseout,0,3740
810,1535,4905.82,mouseover,0,3740
810,1535,4905.82,mousemove,0,3740
810,1535,4917.82,mousemove,0,3740
810,1535,4930.82,mousemove,0,3740
810,1535,4942.82,mousemove,0,3740
810,1535,4955.82,mousemove,0,3740
810,1535,4967.82,mousemove,0,3740
810,1535,4980.82,mousemove,0,3740
810,1535,4992.82,mousemove,0,3740
810,1535,5005.82,mousemove,0,3740
810,1535,5017.82,mousemove,0,3740
810,1535,5030.82,mouseout,0,3740
810,1535,5030.82,mouseover,0,3740
810,1535,5030.82,mousemove,0,3740
810,1535,5042.82,mouseout,0,3740
810,1535,5042.82,mouseover,0,3740
810,1535,5042.82,mousemove,0,3740
810,1535,5054.82,mouseout,0,3740
810,1535,5054.82,mouseover,0,3740
810,1535,5054.82,mousemove,0,3740
810,1535,5067.82,mousemove,0,3740
810,1535,5079.82,mousemove,0,3740
810,1535,5092.82,mousemove,0,3740
810,1535,5104.82,mousemove,0,3740
810,1535,5253.82,mousemove,0,3740
810,1535,5266.82,mousemove,0,3740
810,1535,5278.82,mousemove,0,3740
810,1535,5291.82,mousemove,0,3740
810,1535,5303.82,mousemove,0,3740
810,1535,5316.82,mousemove,0,3740
810,1535,5328.82,mousemove,0,3740
810,1535,5341.82,mousemove,0,3740
810,1535,5353.82,mousemove,0,3740
810,1535,5365.82,mousemove,0,3740
810,1535,5378.82,mousemove,0,3740
810,1535,5390.82,mouseout,0,3740
810,1535,5390.82,mouseover,0,3740
810,1535,5390.82,mousemove,0,3740
810,1535,5403.82,mousemove,0,3740
810,1535,5415.82,mousemove,0,3740
810,1535,5428.82,mousemove,0,3740
810,1535,5440.82,mousemove,0,3740
810,1535,5452.82,mousemove,0,3740
810,1535,5465.82,mousemove,0,3740
810,1535,5477.82,mousemove,0,3740
810,1535,5490.82,mousemove,0,3740
810,1535,5502.82,mousemove,0,3740
810,1535,5515.82,mousemove,0,3740
810,1535,5527.82,mousemove,0,3740
810,1535,5539.82,mousemove,0,3740
810,1535,5552.82,mousemove,0,3740
810,1535,5564.82,mousemove,0,3740
810,1535,5577.82,mousemove,0,3740
810,1535,5589.82,mousemove,0,3740
810,1535,5602.82,mousemove,0,3740
810,1535,5614.82,mousemove,0,3740
810,1535,5626.82,mousemove,0,3740
810,1535,5639.82,mousemove,0,3740
810,1535,5651.82,mousemove,0,3740
810,1535,5664.82,mousemove,0,3740
810,1535,5675.82,mousemove,0,3740
810,1535,5688.82,mousemove,0,3740
810,1535,5701.82,mousemove,0,3740
810,1535,6161.82,mousemove,0,3740
810,1535,6174.82,mousemove,0,3740
810,1535,6185.82,mousemove,0,3740
810,1535,6198.82,mousemove,0,3740
810,1535,6211.82,mousemove,0,3740
810,1535,6223.82,mousemove,0,3740
810,1535,6236.82,mousemove,0,3740
810,1535,6247.82,mousemove,0,3740
810,1535,6260.82,mousemove,0,3740
810,1535,6272.82,mousemove,0,3740
810,1535,6285.82,mousemove,0,3740
810,1535,6297.82,mousemove,0,3740
810,1535,6310.82,mousemove,0,3740
810,1535,6322.82,mousemove,0,3740
810,1535,6335.82,mousemove,0,3740
810,1535,6347.82,mousemove,0,3740
810,1535,6360.82,mouseout,0,3740
810,1535,6360.82,mousemove,0,3740
810,1535,6360.82,mouseover,0,3740
810,1535,6373.82,mousemove,0,3740
810,1535,6384.82,mousemove,0,3740
810,1535,6397.82,mousemove,0,3740
810,1535,6409.82,mousemove,0,3740
810,1535,6422.82,mousemove,0,3740
810,1535,6434.82,mousemove,0,3740
810,1535,6446.82,mousemove,0,3740
810,1535,6459.82,mousemove,0,3740
810,1535,6471.82,mousemove,0,3740
810,1535,6484.82,mouseout,0,3740
810,1535,6484.82,mouseover,0,3740
810,1535,6484.82,mousemove,0,3740
810,1535,6496.82,mousemove,0,3740
810,1535,6509.82,mousemove,0,3740
810,1535,6521.82,mousemove,0,3740
810,1535,6533.82,mousemove,0,3740
810,1535,6546.82,mousemove,0,3740
810,1535,6558.82,mouseout,0,3740
810,1535,6558.82,mouseover,0,3740
810,1535,6558.82,mousemove,0,3740
810,1535,6571.82,mousemove,0,3740
810,1535,6584.82,mousemove,0,3740
810,1535,6597.82,mouseout,0,3740
810,1535,6597.82,mouseover,0,3740
810,1535,6597.82,mousemove,0,3740
810,1535,6608.82,mousemove,0,3740
810,1535,6621.82,mouseout,0,3740
810,1535,6621.82,mouseover,0,3740
810,1535,6621.82,mousemove,0,3740
810,1535,6633.82,mouseout,0,3740
810,1535,6633.82,mouseover,0,3740
810,1535,6633.82,mousemove,0,3740
810,1535,6645.82,mousemove,0,3740
810,1535,6658.82,mousemove,0,3740
810,1535,6670.82,mousemove,0,3740
810,1535,6683.82,mousemove,0,3740
810,1535,6695.82,mousemove,0,3740
810,1535,6708.82,mouseout,0,3740
810,1535,6708.82,mouseover,0,3740
810,1535,6708.82,mousemove,0,3740
810,1535,6720.82,mousemove,0,3740
810,1535,6732.82,mousemove,0,3740
810,1535,6745.82,mousemove,0,3740
810,1535,6757.82,mousemove,0,3740
810,1535,6770.82,mousemove,0,3740
810,1535,6782.82,mousemove,0,3740
810,1535,6795.82,mousemove,0,3740
810,1535,6807.82,mousemove,0,3740
810,1535,6820.82,mousemove,0,3740
810,1535,6832.82,mousemove,0,3740
810,1535,6844.82,mousemove,0,3740
810,1535,6857.82,mousemove,0,3740
810,1535,6869.82,mousemove,0,3740
810,1535,6882.82,mousemove,0,3740
810,1535,6894.82,mousemove,0,3740
810,1535,6907.82,mousemove,0,3740
810,1535,6919.82,mousemove,0,3740
810,1535,6931.82,mousemove,0,3740
810,1535,6944.82,mousemove,0,3740
810,1535,6956.82,mousemove,0,3740
810,1535,6969.82,mousemove,0,3740
810,1535,6981.82,mousemove,0,3740
810,1535,6994.82,mouseout,0,3740
810,1535,6994.82,mouseover,0,3740
810,1535,6994.82,mousemove,0,3740
810,1535,7006.82,mousemove,0,3740
810,1535,7019.82,mousemove,0,3740
810,1535,7031.82,mousemove,0,3740
810,1535,7044.82,mousemove,0,3740
810,1535,7056.82,mousemove,0,3740
810,1535,7069.82,mousemove,0,3740
810,1535,7081.82,mousemove,0,3740
810,1535,7094.82,mousemove,0,3740
810,1535,7106.82,mousemove,0,3740
810,1535,7119.82,mousemove,0,3740
810,1535,7131.82,mousemove,0,3740
810,1535,7144.82,mousemove,0,3740
810,1535,7155.82,mousemove,0,3740
810,1535,7168.82,mousemove,0,3740
810,1535,7180.82,mousemove,0,3740
810,1535,7193.82,mousemove,0,3740
810,1535,7205.82,mousemove,0,3740
810,1535,7218.82,mousemove,0,3740
810,1535,7230.82,mousemove,0,3740
810,1535,7243.82,mousemove,0,3740
810,1535,7254.82,mousemove,0,3740
810,1535,7267.82,mousemove,0,3740
810,1535,7279.82,mousemove,0,3740
810,1535,7293.82,mousemove,0,3740
810,1535,7305.82,mousemove,0,3740
810,1535,7318.82,mousemove,0,3740
810,1535,7330.82,mousemove,0,3740
810,1535,7342.82,mousemove,0,3740
810,1535,7354.82,mousemove,0,3740
810,1535,7367.82,mousemove,0,3740
810,1535,7379.82,mousemove,0,3740
810,1535,7391.82,mouseout,0,3740
810,1535,7391.82,mouseover,0,3740
810,1535,7391.82,mousemove,0,3740
810,1535,7404.82,mousemove,0,3740
810,1535,7416.82,mousemove,0,3740
810,1535,7429.82,mousemove,0,3740
810,1535,7466.82,mousemove,0,3740
810,1535,7479.82,mousemove,0,3740
810,1535,7491.82,mouseout,0,3740
810,1535,7491.82,mouseover,0,3740
810,1535,7491.82,mousemove,0,3740
810,1535,7504.82,mousemove,0,3740
810,1535,7516.82,mousemove,0,3740
810,1535,7529.82,mouseout,0,3740
810,1535,7529.82,mouseover,0,3740
810,1535,7529.82,mousemove,0,3740
810,1535,7540.82,mousemove,0,3740
810,1535,7553.82,mousemove,0,3740
810,1535,7566.82,mouseout,0,3740
810,1535,7566.82,mouseover,0,3740
810,1535,7566.82,mousemove,0,3740
810,1535,7578.82,mousemove,0,3740
810,1535,7590.82,mouseout,0,3740
810,1535,7590.82,mouseover,0,3740
810,1535,7590.82,mousemove,0,3740
810,1535,7603.82,mousemove,0,3740
810,1535,7615.82,mousemove,0,3740
810,1535,7628.82,mousemove,0,3740
810,1535,7640.82,mousemove,0,3740
810,1535,7653.82,mousemove,0,3740
810,1535,7665.82,mousemove,0,3740
810,1535,7678.82,mousemove,0,3740
810,1535,7690.82,mousemove,0,3740
810,1535,7703.82,mousemove,0,3740
810,1535,7715.82,mousemove,0,3740
810,1535,7727.82,mousemove,0,3740
810,1535,7740.82,mousemove,0,3740
810,1535,7753.82,mouseout,0,3740
810,1535,7753.82,mouseover,0,3740
810,1535,7753.82,mousemove,0,3740
810,1535,7765.82,mouseout,0,3740
810,1535,7765.82,mouseover,0,3740
810,1535,7765.82,mousemove,0,3740
810,1535,7778.82,mousemove,0,3740
810,1535,7790.82,mousemove,0,3740
810,1535,7802.82,mousemove,0,3740
810,1535,7814.82,mousemove,0,3740
810,1535,7827.82,mouseout,0,3740
810,1535,7827.82,mouseover,0,3740
810,1535,7827.82,mousemove,0,3740
810,1535,7839.82,mousemove,0,3740
810,1535,7852.82,mouseout,0,3740
810,1535,7852.82,mouseover,0,3740
810,1535,7852.82,mousemove,0,3740
810,1535,7864.82,mousemove,0,3740
810,1535,7877.82,mousemove,0,3740
810,1535,7889.82,mousemove,0,3740
810,1535,7902.82,mousemove,0,3740
810,1535,8162.82,mousemove,0,3740
810,1535,8275.82,mousemove,0,3740
810,1535,8288.82,mousemove,0,3740
810,1535,8300.82,mousemove,0,3740
810,1535,8312.82,mousemove,0,3740
810,1535,8325.82,mousemove,0,3740
810,1535,8338.82,mousemove,0,3740
810,1535,8350.82,mousemove,0,3740
810,1535,8362.82,mousemove,0,3740
810,1535,8374.82,mousemove,0,3740
810,1535,8387.82,mousemove,0,3740
810,1535,8399.82,mousemove,0,3740
810,1535,8412.82,mousemove,0,3740
810,1535,8424.82,mousemove,0,3740
810,1535,8436.82,mousemove,0,3740
810,1535,8461.82,mousemove,0,3740
810,1535,8473.82,mousemove,0,3740
810,1535,8486.82,mousemove,0,3740
810,1535,8498.82,mousemove,0,3740
810,1535,8511.82,mousemove,0,3740
810,1535,8523.82,mousemove,0,3740
810,1535,8536.82,mousemove,0,3740
810,1535,8548.82,mousemove,0,3740
810,1535,8561.82,mousemove,0,3740
